# NASA/JPL Horizons target 699 (saturn), center 500@10, ECLIPTIC/ICRF, AU and AU/day
# State vectors 1977-08-21..2030-01-02 every 20d; retrieved 2026-09-24 by scripts/fetch_horizons.ps1
julian_date,x_au,y_au,z_au,vx_au_d,vy_au_d,vz_au_d
2445776.500000000,-7.334318169963027E+00,-6.561493416586952E+00,4.058775856792458E-01,3.427853777436380E-03,-4.173047840728727E-03,-6.362047981904304E-05
2445796.500000000,-7.265300219446504E+00,-6.644554397826446E+00,4.045847045912097E-01,3.473083684859826E-03,-4.132932365110989E-03,-6.561124136001457E-05
2445816.500000000,-7.195378410126095E+00,-6.726791035598399E+00,4.032427302146139E-01,3.519004420713406E-03,-4.091339342729055E-03,-6.823020644639449E-05
2445836.500000000,-7.124563366717946E+00,-6.808189080225208E+00,4.018492813174605E-01,3.563197269292944E-03,-4.048415187636273E-03,-7.117758245656653E-05
2445856.500000000,-7.052870662193909E+00,-6.888740098342701E+00,4.004052494218447E-01,3.605950599217126E-03,-4.005916527256495E-03,-7.358069598369370E-05
2445876.500000000,-6.980310117799632E+00,-6.968440294353617E+00,3.989133010710895E-01,3.649244144861861E-03,-3.964047993227571E-03,-7.552839598298692E-05
2445896.500000000,-6.906885865098600E+00,-7.047280942081932E+00,3.973730606785596E-01,3.693165762241330E-03,-3.920651493369939E-03,-7.813366002436786E-05
2445916.500000000,-6.832608921315627E+00,-7.125247961795560E+00,3.957821772284999E-01,3.735236797335724E-03,-3.875912947846390E-03,-8.106391282785498E-05
2445936.500000000,-6.757495191737365E+00,-7.202333477618838E+00,3.941418387188954E-01,3.775913118186791E-03,-3.831863204305599E-03,-8.331860162596333E-05
2445956.500000000,-6.681554210195443E+00,-7.278533837342185E+00,3.924547217966231E-01,3.817322247010358E-03,-3.788215040290514E-03,-8.525784235645725E-05
2445976.500000000,-6.604791078021095E+00,-7.353839983090449E+00,3.907201630541304E-01,3.859072323803927E-03,-3.743019299650213E-03,-8.785644537486162E-05
2445996.500000000,-6.527218006209118E+00,-7.428238750384282E+00,3.889360219156155E-01,3.898914924964083E-03,-3.696654659622055E-03,-9.070156977626160E-05
2446016.500000000,-6.448851238492943E+00,-7.501723465362142E+00,3.871037180664574E-01,3.937443940492658E-03,-3.651057755208176E-03,-9.286377239017512E-05
2446036.500000000,-6.369700141356152E+00,-7.574291427046495E+00,3.852259136467182E-01,3.976836003930243E-03,-3.605874484921277E-03,-9.473983666846697E-05
2446056.500000000,-6.289769919379022E+00,-7.645933876276225E+00,3.833016403581818E-01,4.016353310549030E-03,-3.558971404118760E-03,-9.736896303885368E-05
2446076.500000000,-6.209073359741489E+00,-7.716638784747088E+00,3.813289123964343E-01,4.053944363357757E-03,-3.511240662064374E-03,-1.000849659248443E-04
2446096.500000000,-6.127625866664464E+00,-7.786400507406028E+00,3.793093704277127E-01,4.090422309663480E-03,-3.464222777547900E-03,-1.021724012809783E-04
2446116.500000000,-6.045436037990132E+00,-7.855216284331473E+00,3.772455002931470E-01,4.127766808249351E-03,-3.417532416443499E-03,-1.040191293377531E-04
2446136.500000000,-5.962509174501181E+00,-7.923076827702116E+00,3.751361511816955E-01,4.165149699444729E-03,-3.369108217037960E-03,-1.066110775905472E-04
2446156.500000000,-5.878858811023325E+00,-7.989970135944494E+00,3.729794557223066E-01,4.200490921189994E-03,-3.319878024626509E-03,-1.092690007105867E-04
2446176.500000000,-5.794500639973959E+00,-8.055891014442929E+00,3.707773446589017E-01,4.234873142526553E-03,-3.271525112387126E-03,-1.112264050765887E-04
2446196.500000000,-5.709443337634287E+00,-8.120836528936405E+00,3.685321691871821E-01,4.270088517839611E-03,-3.223271982434914E-03,-1.130651480637960E-04
2446216.500000000,-5.623693535435133E+00,-8.184797276870654E+00,3.662426086892299E-01,4.305171940535134E-03,-3.173363494264774E-03,-1.156074107732407E-04
2446236.500000000,-5.537266087601490E+00,-8.247762358429327E+00,3.639070476770677E-01,4.338158839128098E-03,-3.122757825879347E-03,-1.181851787421996E-04
2446256.500000000,-5.450177001858022E+00,-8.309728076656413E+00,3.615275758202990E-01,4.370207542559781E-03,-3.073151213818802E-03,-1.200311679824999E-04
2446276.500000000,-5.362434633671485E+00,-8.370692528652011E+00,3.591064737083285E-01,4.403300172592115E-03,-3.023626046261164E-03,-1.218167034723660E-04
